Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
giải_lao,2,2,7,8,0
vắt,2,1,3,5,0
khởi_điểm,2,2,8,12,0
pháp_lệnh,2,2,8,11,0
đươc,2,1,4,6,0
tá,2,1,2,3,0
hà_nam,2,2,5,6,0
nghiêp,2,1,6,7,0
ám_sát,2,2,5,7,0
duy_.,2,2,4,4,0
bê-tông,2,1,7,9,0
động_tác,2,2,7,10,0
châu_mỹ,2,2,6,8,0
thánh_đường,2,2,10,14,0
toàn_cảnh,2,2,8,10,0
xinh_tươi,2,2,8,10,0
tươi_tắn,2,2,7,11,0
sorry,2,1,5,5,0
babe,2,1,4,4,0
khuyến_nghị,2,2,10,13,0
vietjet,2,1,7,7,0
vạ_vật,2,2,5,8,0
dời,2,1,3,5,0
duong,2,1,5,5,0
vệt,2,1,3,5,0
lênh_láng,2,2,8,10,0
bentley,2,1,7,7,0
tiễn_đưa,2,2,7,10,0
benh,2,1,4,4,0
vien,2,1,4,4,0
máy_bay_bà_già,2,4,11,14,0
du_hí,2,2,4,5,0
ngắn_ngủi,2,2,8,11,0
bục,2,1,3,4,0
cáu_gắt,2,2,6,9,0
mắng_mỏ,2,2,6,9,0
nổi_giận,2,2,7,11,0
trách_móc,2,2,8,10,0
ngạo_mạn,2,2,7,9,0
đương_sự,2,2,7,11,0
luật_tố_tụng_dân_sự,2,5,15,23,0
thuế_thu_nhập,2,3,11,15,0
valy,2,1,4,4,0
dùm,2,1,3,4,0
dàn_cảnh,2,2,7,9,0
vào_sổ,2,2,5,8,0
xương_máu,2,2,8,11,0
liễu_yếu_đào_tơ,2,4,12,18,0
chống_đỡ,2,2,7,11,0
thúc_thủ,2,2,7,9,0
vò,2,1,2,3,0
trình_tự,2,2,7,10,0
thú_tính,2,2,7,9,0
đâm_đơn,2,2,6,8,0
gánh_chịu,2,2,8,10,0
ly_khai,2,2,6,6,0
goo,2,1,3,3,0
hye,2,1,3,3,0
sun,2,1,3,3,0
ngưỡng_mộ,2,2,8,13,0
nhi_đồng,2,2,7,9,0
tân_lang,2,2,7,8,0
tân_nương,2,2,8,11,0
rộng_lớn,2,2,7,11,0
thần_kỳ,2,2,6,9,0
tình_cờ,2,2,6,9,0
lắng,2,1,4,6,0
quân_số,2,2,6,9,0
giành_giật,2,2,9,12,0
cơ_số,2,2,4,7,0
tiểu_thủ_công_nghiệp,2,4,17,23,0
khét_lẹt,2,2,7,9,0
thực_khách,2,2,9,12,0
thoát_thân,2,2,9,11,0
cổ_truyền,2,2,8,12,0
quyết_toán,2,2,9,12,0
cao_thượng,2,2,9,12,0
th,2,1,2,2,0
sòng_phẳng,2,2,9,12,0
organic,2,1,7,7,0
biến_động,2,2,8,12,0
ngoại_nhập,2,2,9,12,0
chiếm_lĩnh,2,2,9,12,0
đánh_động,2,2,8,11,0
tệ_nạn,2,2,5,8,0
nhà_thổ,2,2,6,9,0
khổ_sai,2,2,6,8,0
đạo_luật,2,2,7,10,0
hình_thái,2,2,8,10,0
kết_cấu_hạ_tầng,2,4,12,19,0
ly_tâm,2,2,5,6,0
toạ_độ,2,2,5,8,0
tập_quán,2,2,7,10,0
tàu_điện,2,2,7,10,0
tham_luận,2,2,8,10,0
thôi_thúc,2,2,8,10,0
vô_phương,2,2,8,11,0
gửi_gắm,2,2,6,10,0
cử_toạ,2,2,5,8,0
quang_cảnh,2,2,9,10,0
tử_tế,2,2,4,8,0
nhũng,2,1,5,6,0
đúc_kết,2,2,6,9,0
xoay_chuyển,2,2,10,12,0
tân_lãnh_đạo,2,3,10,13,0
nguyên_trạng,2,2,11,13,0
vẫy,2,1,3,5,0
xuất_cảnh,2,2,8,11,0
eo_biển,2,2,6,8,0
quốc_dân,2,2,7,10,0
hùng_hậu,2,2,7,10,0
giả_định,2,2,7,9,0
quyết_đoán,2,2,9,12,0
lệ_thuộc,2,2,7,11,0
cường_quốc,2,2,9,14,0
khôn_ngoan,2,2,9,10,0
tân_ngoại_trưởng,2,3,14,19,0
ngợi_khen,2,2,8,10,0
tân_thuyền_trưởng,2,3,15,21,0
dungit,2,1,6,6,0
quả_thực,2,2,7,10,0
world_cup,2,2,8,8,0
ác_ý,2,2,3,5,0
cất_nhắc,2,2,7,11,0
dị_thường,2,2,8,12,0
sales,2,1,5,5,0
khoá_luận,2,2,8,11,0
trái_lại,2,2,7,9,0
vị_chủ_tịch,2,3,9,12,0
huyện_uỷ,2,2,7,10,0
bóng_gió,2,2,7,9,0
"truyền_hình_,",2,3,11,14,0
nói_thẳng,2,2,8,11,0
tiền_lệ,2,2,6,10,0
toàn_tâm_toàn_ý,2,4,12,16,0
cụm_từ,2,2,5,8,0
điều_luật,2,2,8,12,0
ket,2,1,3,3,0
sắc_sảo,2,2,6,9,0
lấn_lướt,2,2,7,12,0
quân_bình,2,2,8,10,0
crystal,2,1,7,7,0
palace,2,1,6,6,0
thời_khắc,2,2,8,12,0
lội,2,1,3,5,0
hơn_bao_giờ_hết,2,4,12,17,0
nghẹt_thở,2,2,8,11,0
vẻn_vẹn,2,2,6,8,0
khai_cuộc,2,2,8,10,0
đền_đáp,2,2,6,9,0
giải_nghệ,2,2,8,11,0
bàn_thắng_vàng,2,3,12,16,0
xà_ngang,2,2,7,8,0
cay_đắng,2,2,7,9,0
cựu_binh,2,2,7,9,0
vô_lê,2,2,4,6,0
nếm,2,1,3,5,0
ăn_đường,2,2,7,11,0
kẹp,2,1,3,4,0
pa,2,1,2,2,0
pate,2,1,4,4,0
chám,2,1,4,5,0
duyên_nợ,2,2,7,10,0
trùng_hợp,2,2,8,11,0
đấu,2,1,4,5,0
sân_khách,2,2,8,10,0
hừng_hực,2,2,7,11,0
in_ấn,2,2,4,6,0
madam,2,1,5,5,0
quận_huyện,2,2,9,13,0
hồi_ký,2,2,5,8,0
chỉnh_lý,2,2,7,9,0
khao_khát,2,2,8,9,0
nước_đá,2,2,6,10,0
khôn_khéo,2,2,8,10,0
túc_cầu,2,2,6,9,0
tuột,2,1,4,6,0
cần_mẫn,2,2,6,10,0
tụt,2,1,4,4,0
xuống,2,1,6,7,0
dưới,2,1,5,7,0
đứng,2,1,5,6,0
chỗ,2,1,4,5,0
chờ,2,1,4,5,0
khỏi,2,1,5,5,0
đúng,2,1,5,5,0
trình,2,1,6,6,0
hi_hữu,2,2,5,7,0
thẩm,2,1,5,6,0
tư_cách_pháp_nhân,2,4,14,18,0
tinh_bột,2,2,7,9,0
trái,2,1,5,5,0
tờ,2,1,3,4,0
nước,2,1,5,7,0
tội,2,1,4,5,0
chồng_chất,2,2,9,13,0
đình_công,2,2,8,10,0
ba_sa,2,2,4,4,0
thủy,2,1,5,5,0
tổ,2,1,3,4,0
xác,2,1,4,4,0
nợ,2,1,3,4,0
phá,2,1,4,4,0
tình,2,1,5,5,0
tức,2,1,4,5,0
trực,2,1,5,6,0
trục_xuất,2,2,8,11,0
send,2,1,4,4,0
love,2,1,4,4,0
billboard,2,1,9,9,0
quá_cố,2,2,5,8,0
twenty,2,1,6,6,0
one,2,1,3,3,0
pilots,2,1,6,6,0
rinh,2,1,4,4,0
thiên_niên_kỷ,2,3,11,14,0
thai_phụ,2,2,7,8,0
pica,2,1,4,4,0
nghén,2,1,5,6,0
kỳ_quái,2,2,6,8,0
nâng_niu,2,2,7,8,0
vuốt_ve,2,2,6,8,0
thèm_muốn,2,2,8,11,0
ngậm,2,1,4,6,0
giao_nộp,2,2,7,9,0
phiên_dịch_viên,2,3,13,16,0
ham,2,1,3,3,0
thành_niên,2,2,9,11,0
mơ_mộng,2,2,6,9,0
nữ_tính,2,2,6,9,0
rút_gọn,2,2,6,8,0
kì,2,1,2,3,0
tống_tiền,2,2,8,12,0
quật,2,1,4,6,0
thủ_phủ,2,2,6,8,0
đấu_đá,2,2,5,8,0
vô_vọng,2,2,6,8,0
đấm,2,1,3,5,0
đạo,2,1,4,4,0
ngạc,2,1,5,5,0
chống,2,1,6,7,0
bạo,2,1,4,4,0
quoc,2,1,4,4,0
te,2,1,2,2,0
xượt,2,1,4,7,0
rốc,2,1,3,5,0
ngoại_quốc,2,2,9,12,0
messi,2,1,5,5,0
ngồi_tù,2,2,6,9,0
nguyên_văn,2,2,9,11,0
bào_chữa,2,2,7,10,0
trum,2,1,4,4,0
bat,2,1,3,3,0
g,2,1,1,1,0
bịch,2,1,4,5,0
chỉ_thực,2,2,7,10,0
kích_cỡ,2,2,6,9,0
oto,2,1,3,3,0
tiền_đề,2,2,6,10,0
bau,2,1,3,3,0
cà,2,1,3,3,0
chế,2,1,4,5,0
đô_vật,2,2,5,8,0
rowing,2,1,6,6,0
rơi_vãi,2,2,6,8,0
chênh_lệch,2,2,9,12,0
mương,2,1,5,7,0
bài_bản,2,2,6,8,0
ruồi,2,1,4,6,0
tich,2,1,4,4,0
nguyen,2,1,6,6,0
duc,2,1,3,3,0
thâm_thù,2,2,7,9,0
phân_tâm,2,2,7,9,0
chinh_phục_chức,2,3,13,16,0
bận_tâm,2,2,6,9,0
pep,2,1,3,3,0
guardiola,2,1,9,9,0
đụng_chạm,2,2,8,10,0
kỳ_phùng_địch_thủ,2,4,14,18,0
diện_kiến,2,2,8,12,0
ngây_thơ,2,2,7,9,0
để_mắt,2,2,5,9,0
không_đội_trời_chung,2,4,17,22,0
hướng_dẫn_viên,2,3,12,18,0
nồng_ấm,2,2,6,10,0
sáng_qua,2,2,7,8,0
hào_quang,2,2,8,9,0
dấu_hỏi,2,2,6,9,0
gánh_vác,2,2,7,9,0
chiến_công,2,2,9,12,0
dặn,2,1,3,5,0
sinh_đôi,2,2,7,8,0
hải_ngoại,2,2,8,10,0
phạm_duy_.,2,3,8,9,0
ngẩn_ngơ,2,2,7,10,0
duyên_dáng,2,2,9,11,0
nhỏ_tuổi,2,2,7,10,0
cởi_mở,2,2,5,9,0
kiện_tướng,2,2,9,14,0
nặng_ký,2,2,6,9,0
dưỡng_thương,2,2,11,16,0
lão_tướng,2,2,8,12,0
nadal,2,1,5,5,0
thần_tượng,2,2,9,14,0
banh,2,1,4,4,0
nỉ,2,1,2,3,0
sắt_đá,2,2,5,8,0
dụ,2,1,2,3,0
chầu,2,1,4,6,0
cứu_trợ,2,2,6,10,0
huyền_bí,2,2,7,10,0
tiến_triển,2,2,9,13,0
violon,2,1,6,6,0
ngẫu_hứng,2,2,8,12,0
violin,2,1,6,6,0
piano,2,1,5,5,0
nhốt,2,1,4,6,0
súng_trường,2,2,10,14,0
cứu_mạng,2,2,7,10,0
quăng,2,1,5,6,0
sn,2,1,2,2,0
nhan_sắc,2,2,7,9,0
kín_tiếng,2,2,8,11,0
vị_hôn_phu,2,3,8,10,0
nhà_trai,2,2,7,8,0
á_quân,2,2,5,7,0
ấm_áp,2,2,4,7,0
cướp_đoạt,2,2,8,12,0
xen_lẫn,2,2,6,8,0
tái_diễn,2,2,7,10,0
sờ_mó,2,2,4,7,0
nhục_nhã,2,2,7,9,0
phụ_tải,2,2,6,8,0
điều_độ,2,2,6,10,0
thu_xếp,2,2,6,8,0
chủ_đích,2,2,7,9,0
khiếu_kiện,2,2,9,13,0
trump,2,1,5,5,0
đại_náo,2,2,6,8,0
xuống_dốc,2,2,8,12,0
kĩ_thuật,2,2,7,10,0
khuấy_động,2,2,9,13,0
cốt_truyện,2,2,9,13,0
ma_mị,2,2,4,5,0
nhiệt_huyết,2,2,10,14,0
cool,2,1,4,4,0
active,2,1,6,6,0
bạo_loạn,2,2,7,9,0
quấy_phá,2,2,7,10,0
may_rủi,2,2,6,7,0
quá_khích,2,2,8,10,0
đau_buồn,2,2,7,9,0
utd,2,1,3,3,0
thê_thảm,2,2,7,9,0
tồn_kho,2,2,6,8,0
lao_đao,2,2,6,6,0
chuẩn_xác,2,2,8,11,0
hành_xử,2,2,6,9,0
pháp_chế,2,2,7,10,0
phá_hoại,2,2,7,9,0
sáng_rực,2,2,7,10,0
thủ_hiến,2,2,7,10,0
xay,2,1,3,3,0
nan_giải,2,2,7,8,0
thông_quan,2,2,9,10,0
phố,2,1,4,5,0
tiêu_đề,2,2,6,9,0
vần,2,1,3,5,0
trễ,2,1,3,5,0
biến_hoá,2,2,7,10,0
phan,2,1,4,4,0
mũ_nồi,2,2,5,8,0
thủ_thuật,2,2,8,11,0
đẹp,2,1,4,4,0
từng,2,1,5,6,0
sốc,2,1,4,5,0
giả,2,1,4,4,0
khỏa,2,1,5,5,0
nếu,2,1,4,5,0
sự,2,1,3,4,0
nghĩa,2,1,6,6,0
mới,2,1,4,5,0
đáng,2,1,5,5,0
tộc,2,1,3,5,0
rùng_mình,2,2,8,10,0
before,2,1,6,6,0
phim_điện_ảnh,2,3,11,14,0
ẩn_nấp,2,2,5,9,0
ẩn_náu,2,2,5,8,0
lồng_ngực,2,2,8,12,0
đối_tượng_vi_văn_thắng,2,5,18,26,0
ê_kíp,2,2,4,6,0
vũng,2,1,4,5,0
sở_trường,2,2,8,13,0
đậm_đà,2,2,5,8,0
núi_rừng,2,2,7,10,0
tằng,2,1,4,6,0
mặt_tiền,2,2,7,11,0
tập_tễnh,2,2,7,11,0
mito,2,1,4,4,0
hollyhock,2,1,9,9,0
bong_gân,2,2,7,8,0
bầu,2,1,4,5,0
tham_mưu_trưởng,2,3,13,17,0
cơ_quan_quyền_lực,2,4,14,19,0
nô_nức,2,2,5,8,0
lây_nhiễm,2,2,8,11,0
thâm_canh,2,2,8,9,0
thanh_kiểm_tra,2,3,12,14,0
kén,2,1,3,4,0
gia_thất,2,2,7,9,0
thăng_tiến,2,2,9,12,0
sầu_riêng,2,2,8,11,0
xoài_cát,2,2,7,9,0
ngập_mặn,2,2,7,11,0
lồi,2,1,3,5,0
dái,2,1,3,4,0
cù_nèo,2,2,5,7,0
quạ,2,1,3,4,0
hoè,2,1,3,4,0
bứa,2,1,3,5,0
thập_phương,2,2,10,14,0
nam_trung_bộ,2,3,10,12,0
nền_móng,2,2,7,10,0
cương_lĩnh,2,2,9,12,0
bộ_máy,2,2,5,8,0
tinh_gọn,2,2,7,8,0
miền_ngược,2,2,9,14,0
vùng_sâu,2,2,7,9,0
tháp_tùng,2,2,8,10,0
làm_tình_nguyện,2,3,13,17,0
đặc_vụ,2,2,5,8,0
lòng_vòng,2,2,8,10,0
đưa_đón,2,2,6,8,0
thưc,2,1,4,5,0
vasep,2,1,5,5,0
tổng_kim_ngạch,2,3,12,15,0
tu_sửa,2,2,5,7,0
–tìm,2,1,4,5,0
gió_lốc,2,2,6,9,0
dục-đào,2,1,7,9,0
khai_phá,2,2,7,8,0
quan_khách,2,2,9,10,0
quyền,2,1,6,7,0
quần,2,1,5,6,0
mùng,2,1,4,5,0
chối_cãi,2,2,7,10,0
cổ_động,2,2,6,10,0
hiệu,2,1,5,6,0
buổi,2,1,5,6,0
lễ,2,1,3,4,0
tỉnh,2,1,5,5,0
ngồi,2,1,5,6,0
rất,2,1,4,5,0
sống,2,1,5,6,0
mình,2,1,5,5,0
kiện,2,1,5,6,0
nhân_ái,2,2,6,8,0
chết_đuối,2,2,8,12,0
xả_thân,2,2,6,8,0
dani,2,1,4,4,0
alves,2,1,5,5,0
nhuong,2,1,6,6,0
bô-xít,2,1,6,8,0
nghẹn_ngào,2,2,9,11,0
chăm,2,1,4,5,0
tội_nghiệp,2,2,9,13,0
kinh_tế_học,2,3,9,12,0
gang_tấc,2,2,7,9,0
bét,2,1,3,4,0
dây_chằng,2,2,8,11,0
cục_bộ,2,2,5,8,0
án_ngữ,2,2,5,8,0
có_máu_mặt,2,3,8,12,0
làm_đẹp,2,2,6,8,0
facbook,2,1,7,7,0
chẳng_thể,2,2,8,12,0
tồi,2,1,3,5,0
cộc,2,1,3,5,0
đen_trắng,2,2,8,10,0
đúng_mực,2,2,7,10,0
xử_sự,2,2,4,8,0
chửi,2,1,4,6,0
thô_tục,2,2,6,8,0
gày,2,1,3,4,0
vùng_ven,2,2,7,8,0
đường_đất,2,2,8,13,0
cao_su,2,2,5,5,0
dậy_thì,2,2,6,9,0
giỏ,2,1,3,4,0
quan_tài,2,2,7,8,0
báo_viết,2,2,7,10,0
tàn_tạ,2,2,5,7,0
nới,2,1,3,5,0
hụt,2,1,3,4,0
break,2,1,5,5,0
bứt,2,1,3,5,0
dẫn_điểm,2,2,7,11,0
ace,2,1,3,3,0
tiết,2,1,5,6,0
thuộc,2,1,6,7,0
băng_thông,2,2,9,11,0
chính_phủ_điện_tử,2,4,14,20,0
hoàng_anh,2,2,8,9,0
gia_lai,2,2,6,6,0
góp,2,1,4,4,0
sách,2,1,5,5,0
giảm_tốc,2,2,7,10,0
mậu_dịch,2,2,7,10,0
bán_tháo,2,2,7,9,0
bán_phá_giá,2,3,9,12,0
áp_thuế,2,2,6,9,0
bóp_méo,2,2,6,8,0
ngoại_ngữ,2,2,8,11,0
cung_cầu,2,2,7,9,0
tuyển_anh,2,2,8,10,0
núp,2,1,3,4,0
rashford,2,1,8,8,0
lớn_lao,2,2,6,8,0
tiếng,2,1,6,7,0
đỏ,2,1,3,3,0
bổ,2,1,3,4,0
trưởng,2,1,7,9,0
cầm,2,1,4,5,0
thời,2,1,5,6,0
thắng,2,1,6,7,0
lời,2,1,4,5,0
bàn_ghế,2,2,6,9,0
bẩn_thỉu,2,2,7,10,0
ruồi_nhặng,2,2,9,13,0
số_thực,2,2,6,10,0
tịch_thu,2,2,7,8,0
ngay_ngắn,2,2,8,10,0
xổ_số,2,2,4,8,0
kín_mít,2,2,6,8,0
dọn_dẹp,2,2,6,8,0
quảng_ninh,2,2,9,10,0
tuỳ_thân,2,2,7,9,0
mất_cắp,2,2,6,10,0
vẹn_toàn,2,2,7,9,0
ngăn_ngừa,2,2,8,11,0
mã_số,2,2,4,7,0
rò_rỉ,2,2,4,6,0
giao_diện,2,2,8,10,0
sự-công,2,1,7,10,0
cộng_hoà_xã_hội_chủ_nghĩa_việt_nam,2,8,27,37,0
ghi_nhớ,2,2,6,8,0
đấu_thầu,2,2,7,11,0
hop,2,1,3,3,0
tin_học_hoá,2,3,9,11,0
diêm_nghiệp,2,2,10,13,0
mức_sống,2,2,7,11,0
giám_định_viên,2,3,12,15,0
nhà_thờ,2,2,6,9,0
ưa_chuộng,2,2,8,11,0
cãi_cọ,2,2,5,7,0
dân_phố,2,2,6,9,0
va_quệt,2,2,6,8,0
ép_giá,2,2,5,7,0
kim_cương,2,2,8,10,0
đất_liền,2,2,7,11,0
copa,2,1,4,4,0
america,2,1,7,7,0
thượng_thặng,2,2,11,16,0
ăn_trộm,2,2,6,9,0
móng_cái,2,2,7,9,0
gào,2,1,3,4,0
thảm_thiết,2,2,9,12,0
tuyệt_mệnh,2,2,9,13,0
níu_kéo,2,2,6,8,0
ban_giám_hiệu,2,3,11,14,0
thất_thanh,2,2,9,11,0
quậy,2,1,4,6,0
ầm_ĩ,2,2,3,6,0
lee_nguyễn_có,2,3,11,14,0
lee_nguyễn_còn,2,3,12,15,0
lee_nguyễn_bị,2,3,11,14,0
nhà_nghề,2,2,7,10,0
bảo_hộ,2,2,5,8,0
làm_thuê,2,2,7,9,0
khánh_thành_tượng,2,3,15,20,0
trao_tặng_tượng,2,3,13,18,0
ma_cà_rồng,2,3,8,11,0
ngời,2,1,4,6,0
đội_xếp,2,2,6,10,0
vu,2,1,2,2,0
đôn,2,1,3,4,0
giggs,2,1,5,5,0
kỷ_nguyên,2,2,8,10,0
lương_duyên,2,2,10,13,0
ký_tên,2,2,5,7,0
thoả_ước,2,2,7,11,0
lương_tâm,2,2,8,11,0
chân_chính,2,2,9,11,0
bao_cấp,2,2,6,8,0
-_sỹ_hưng,2,3,7,9,0
ròng_rã,2,2,6,8,0
manh_mối,2,2,7,9,0
trạm_trưởng,2,2,10,14,0
khâm_liệm,2,2,8,11,0
thảm_khốc,2,2,8,11,0
vo,2,1,2,2,0
chong,2,1,5,5,0
trọng_lực,2,2,8,11,0
rình_rập,2,2,7,10,0
al,2,1,2,2,0
hộp_đen,2,2,6,8,0
cơ_trưởng,2,2,8,12,0
nhà_tài_trợ,2,3,9,13,0
lảng,2,1,4,5,0
cán_bộ_đội,2,3,8,13,0
tiềm_ẩn,2,2,6,10,0
nước_khoáng,2,2,10,14,0
xã_hội_chủ_nghĩa,2,4,13,18,0
thẩm_tra,2,2,7,9,0
sát_trùng,2,2,8,10,0
thi_trắc_nghiệm,2,3,13,17,0
hồi_tỉnh,2,2,7,10,0
phẫu,2,1,4,6,0
thuẫn,2,1,5,7,0
lấm_lem,2,2,6,8,0
bùn_đất,2,2,6,9,0
nhiễu_loạn,2,2,9,12,0
khổ_sở,2,2,5,9,0
hãnh_diện,2,2,8,11,0
cầu_kinh,2,2,7,9,0
nhập_thế,2,2,7,11,0
tịnh_xá,2,2,6,8,0
phóng_sinh,2,2,9,10,0
cầu_mong,2,2,7,9,0
sanh,2,1,4,4,0
trang_trọng,2,2,10,11,0
mốc_son,2,2,6,8,0
công_nghiệp_hoá,2,3,13,17,0
chức_sắc,2,2,7,11,0
sấm,2,1,3,5,0
tụng,2,1,4,5,0
gia_cảnh,2,2,7,8,0
trì,2,1,3,4,0
sải,2,1,3,4,0
không_lực,2,2,8,11,0
bươn_chải,2,2,8,11,0
thun,2,1,4,4,0
đèo,2,1,3,4,0
dap,2,1,3,3,0
điên_khùng,2,2,9,11,0
bất_hạnh,2,2,7,10,0
nghĩa_cử,2,2,7,10,0
cao_đẹp,2,2,6,7,0
gầy_gò,2,2,5,8,0
queo,2,1,4,4,0
ngựa_chiến,2,2,9,13,0
xa_lạ,2,2,4,5,0
vỏn_vẹn,2,2,6,8,0
xe_nước,2,2,6,9,0
đỏ_lửa,2,2,5,8,0
báo_hình,2,2,7,9,0
chi_hội,2,2,6,8,0
trung_thực,2,2,9,11,0
bắp_đùi,2,2,6,9,0
khoeo,2,1,5,5,0
xuân_trường,2,2,10,14,0
incheon,2,1,7,7,0
vũ_đạo,2,2,5,7,0
khắc_hoạ,2,2,7,10,0
ekip,2,1,4,4,0
stylist,2,1,7,7,0
hùm,2,1,3,4,0
kịch_tính,2,2,8,10,0
cân_não,2,2,6,8,0
chấm_phạt_đền,2,3,11,16,0
ngon_lành,2,2,8,9,0
vô_cảm,2,2,5,7,0
huân_chương,2,2,10,13,0
lu_bu,2,2,4,4,0
ôi,2,1,2,3,0
khuỵu,2,1,5,6,0
ôm_chầm,2,2,6,9,0
hổn_hển,2,2,6,10,0
mách,2,1,4,5,0
văn_xuôi,2,2,7,9,0
khía_cạnh,2,2,8,10,0
bá_đạo,2,2,5,7,0
giám_thị,2,2,7,9,0
thi_bá,2,2,5,6,0
trào_lưu,2,2,7,9,0
đột_tử,2,2,5,9,0
ni-tơ,2,1,5,6,0
hoắc,2,1,4,6,0
netizen,2,1,7,7,0
garage,2,1,6,6,0
nhiễm_điện,2,2,9,13,0
giat,2,1,4,4,0
tủ_lạnh,2,2,6,8,0
điều_hoà,2,2,7,10,0
thành_phố_đông_hà,2,4,14,19,0
chan,2,1,4,4,0
",_ryan_bertrand",2,3,13,13,0
thần_đồng,2,2,8,12,0
phi_công_trình,2,3,12,14,0
rừng_phòng_hộ,2,3,11,16,0
hải_đồng,2,2,7,10,0
tot,2,1,3,3,0
nghiep,2,1,6,6,0
yêu_quý,2,2,6,8,0
bồ_nhí,2,2,5,8,0
and,2,1,3,3,0
tăng_sản,2,2,7,9,0
nhóm_họp,2,2,7,9,0
thoả_hiệp,2,2,8,11,0
trà_sữa,2,2,6,9,0
nhập_ngoại,2,2,9,12,0
matte,2,1,5,5,0
kịch_bản_phim,2,3,11,13,0
đầu_tay,2,2,6,8,0
kinh_dị,2,2,6,7,0
nhạy_bén,2,2,7,9,0
kiểu_mẫu,2,2,7,11,0
hầm_tàu_hoả,2,3,9,13,0
sém,2,1,3,4,0
sạ,2,1,2,3,0
bản_ghi_nhớ,2,3,9,12,0
nhóm_sỹ,2,2,6,8,0
ngoại_vụ,2,2,7,9,0
thủ_trưởng,2,2,9,13,0
các_sỹ,2,2,5,7,0
frigate,2,1,7,7,0
đắng,2,1,5,6,0
vệ,2,1,3,4,0
chấn,2,1,5,6,0
thích,2,1,6,6,0
dư_âm,2,2,4,6,0
ỷ,2,1,1,2,0
làm_tròn,2,2,7,9,0
nghệ_sĩ_ưu_tú,2,4,10,15,0
thị_phi,2,2,6,7,0
nã,2,1,2,3,0
minh_tinh,2,2,8,8,0
đứng_lớp,2,2,7,11,0
học_thuật,2,2,8,11,0
chuyên_đề,2,2,8,11,0
diễn_thuyết,2,2,10,14,0
diễn_giả,2,2,7,10,0
gải,2,1,3,4,0
tới_bến,2,2,6,10,0
bứng,2,1,4,6,0
kiếng,2,1,5,7,0
may_mặc,2,2,6,8,0
mũ_nón,2,2,5,7,0
lúa_gạo,2,2,6,8,0
dồn_dập,2,2,6,10,0
dầu_diesel,2,2,9,11,0
khiểu,3,1,5,7,0
lanh,3,1,4,4,0
le,3,1,2,2,0
thong,3,1,5,5,0
đắng,3,1,4,6,0
nắp,3,1,3,5,0
trào_phúng,3,2,9,11,0
phát_giác,3,2,8,10,0
hối_hận,3,2,6,10,0
vô_lý,3,2,4,6,0
twitter,3,1,7,7,0
xấu_hổ,3,2,5,9,0
nu,3,1,2,2,0
giới_tính,3,2,8,11,0
dẫn_độ,3,2,5,9,0
tàn_bạo,3,2,6,8,0
chất_vấn,3,2,7,11,0
cách_ly,3,2,6,7,0
trạm_xá,3,2,6,8,0
gọt,3,1,3,4,0
thẩm_vấn,3,2,7,11,0
vợ_con,3,2,5,7,0
bàn_tán,3,2,6,8,0
bảo,3,1,4,4,0
tạo,3,1,4,4,0
nguy_cấp,3,2,7,9,0
ngoại_hối,3,2,8,11,0
trữ_lượng,3,2,8,13,0
hoan,3,1,4,4,0
biến_chất,3,2,8,12,0
mơ_hồ,3,2,4,7,0
bộc_phát,3,2,7,10,0
không_thể_nào,3,3,11,15,0
truyện_tranh,3,2,11,13,0
phượng_hoàng,3,2,11,15,0
rầm_rộ,3,2,5,9,0
đãi_ngộ,3,2,6,9,0
mui,3,1,3,3,0
kí_kết,3,2,5,8,0
dien,3,1,4,4,0
kiến_tạo,3,2,7,10,0
tro,3,1,3,3,0
dân_quân_tự_vệ,3,4,11,17,0
phong_tục,3,2,8,9,0
khâm_phục,3,2,8,10,0
kí_túc_xá,3,3,7,10,0
chỉnh_hình,3,2,9,11,0
thông_tấn_xã,3,3,10,14,0
triều_tiên,3,2,9,12,0
đài_loan,3,2,7,8,0
cao_ốc,3,2,5,7,0
khí_tượng,3,2,8,12,0
phá_giá,3,2,6,8,0
lãng_phí,3,2,7,9,0
danh_lam_thắng_cảnh,3,4,16,19,0
khắt_khe,3,2,7,9,0
thổ_nhưỡng,3,2,9,14,0
trong_lành,3,2,9,10,0
team,3,1,4,4,0
building,3,1,8,8,0
bốc_thăm,3,2,7,10,0
ưu_điểm,3,2,6,9,0
nhà_quản_lý,3,3,9,12,0
độc_nhất_vô_nhị,3,4,12,18,0
tố_tụng,3,2,6,9,0
núp_bóng,3,2,7,9,0
trắng_trợn,3,2,9,13,0
bộ_luật,3,2,6,10,0
bắc_ninh,3,2,7,9,0
thấu_hiểu,3,2,8,12,0
hàn_gắn,3,2,6,9,0
hệ_quả,3,2,5,8,0
đồng_cảm,3,2,7,10,0
thiệt,3,1,6,7,0
niệm,3,1,5,6,0
mồ_côi,3,2,5,8,0
gián_tiếp,3,2,8,11,0
giáng,3,1,5,6,0
thao_tác,3,2,7,8,0
ngoại_thành,3,2,10,12,0
jong,3,1,4,4,0
trượt_tuyết,3,2,10,15,0
vạ_lây,3,2,5,7,0
chuyên_tâm,3,2,9,11,0
mong_mỏi,3,2,7,8,0
thành_đạt,3,2,8,10,0
lãnh_tụ,3,2,6,8,0
ám_ảnh,3,2,5,7,0
dượng,3,1,5,8,0
