Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
dạng_toàn_tập,1,3,11,15,1
rự,1,1,2,4,1
​​của,1,1,5,6,1
tồn_dư,1,2,5,8,1
trà_xong,1,2,7,8,1
sinh_động_hoá,1,3,11,14,1
thành_ý_tượng,1,3,11,16,1
gỡ_tội,1,2,5,9,1
logic_biện_chứng,1,3,14,18,1
bề_bề,1,2,4,8,1
nhạt_phai,1,2,8,9,1
đỏi,1,1,3,4,1
thực_sự_gia,1,3,9,13,1
nẫu,1,1,3,5,1
tạc_đạn,1,2,6,8,1
trang_trọng_hoá,1,3,13,15,1
lí_thuyết_tương_đối,1,4,16,23,1
trung_nguyên,1,2,11,12,1
tu_từ_hoá,1,3,7,10,1
chính_điện,1,2,9,12,1
dung_tha,1,2,7,7,1
chi_tử,1,2,5,7,1
trung_quốc_hoá,1,3,12,15,1
chí_thiết,1,2,8,11,1
mòi,1,1,3,4,1
thườn,1,1,5,8,1
siêu_trường,1,2,10,14,1
kinh_kịch,1,2,8,9,1
tiện_dụng,1,2,8,11,1
сác,1,1,3,4,1
sức_bền,1,2,6,10,1
via,1,1,3,3,1
bền_lòng,1,2,7,10,1
nối_giáo_cho_giặc,1,4,14,19,1
phung,1,1,5,5,1
truy_cứu,1,2,7,9,1
đặng_ra,1,2,6,8,1
ngựa_trời,1,2,8,12,1
tu_từ_động,1,3,8,12,1
dương_bản,1,2,8,11,1
bình_địa,1,2,7,9,1
quan_sát_viên,1,3,11,13,1
rào_giậu,1,2,7,10,1
yểm_trợ,1,2,6,10,1
sóng_to_gió_lớn,1,4,12,16,1
kí_lô,1,2,4,6,1
thích_dụng,1,2,9,11,1
a_hoàn,1,2,5,6,1
cô_hồn,1,2,5,8,1
tiếp_điểm,1,2,8,12,1
xuân_trung,1,2,9,10,1
anh_hùng_hoá,1,3,10,12,1
hợp_đề,1,2,5,9,1
á_thánh,1,2,6,8,1
không_thể_hoá,1,3,11,15,1
binh_lương,1,2,9,11,1
tỉ_lệ_nghịch,1,3,10,14,1
khynh,1,1,5,5,1
dịch_thể,1,2,7,10,1
luật_gia,1,2,7,9,1
đỏ_son,1,2,5,6,1
bí_thư_thứ_nhất,1,4,12,18,1
tốc_kí,1,2,5,8,1
nhà_tu_kín,1,3,8,10,1
tồn_sinh,1,2,7,9,1
phuy,1,1,4,4,1
lặng_trang,1,2,9,11,1
phim_hoạt_hình,1,3,12,14,1
véc,1,1,3,4,1
nọong,1,1,5,6,1
luật_định,1,2,8,11,1
khách_vãng_lai,1,3,12,14,1
góc_vuông,1,2,8,10,1
nguồi,1,1,5,7,1
léo,1,1,3,4,1
văn_công,1,2,7,9,1
vằm,1,1,3,5,1
chi_mai,1,2,6,6,1
thấu_kính,1,2,8,11,1
sinh_sản_vô_tính,1,4,13,16,1
ca_ve,1,2,4,4,1
phòng_tuyến,1,2,10,13,1
con_ghẻ,1,2,6,7,1
xuất_nhập_khẩu,1,3,12,18,1
lính_dù,1,2,6,8,1
cao_nhân,1,2,7,8,1
kênh_mương,1,2,9,12,1
toàn_hảo,1,2,7,9,1
hườn,1,1,4,7,1
bảng_màu,1,2,7,9,1
dự_thính,1,2,7,10,1
tôm_càng_xanh,1,3,11,13,1
văn_minh_hoá,1,3,10,12,1
nhầu,1,1,4,6,1
ảo_vọng,1,2,6,8,1
hoạc,1,1,4,5,1
tạo_mẫu,1,2,6,9,1
chủ_nghĩa_bành_trướng,1,4,18,24,1
phản_quốc,1,2,8,11,1
phác_đồ,1,2,6,9,1
uỷ_nhiệm,1,2,7,10,1
sâu_sắc_thiết,1,3,11,16,1
lẩm,1,1,3,5,1
mẫu_số,1,2,5,9,1
phẩm_trật,1,2,8,12,1
vền,1,1,3,5,1
tiêu_thổ,1,2,7,10,1
cảnh_giới_hoá,1,3,11,15,1
đầm_phá,1,2,6,9,1
phái_đẹp,1,2,7,9,1
lợi_bất_cập_hại,1,4,12,19,1
mang_nặng_đẻ_đau,1,4,13,16,1
cũ_người_mới_ta,1,4,12,18,1
ứng_viên,1,2,7,10,1
hoa_tiêu,1,2,7,8,1
viễn_thám,1,2,8,11,1
trực_ban,1,2,7,9,1
thất_thân,1,2,8,11,1
tam_sinh,1,2,7,7,1
từng_thống,1,2,9,13,1
nhãn_lực,1,2,7,10,1
nghịch_đảo,1,2,9,11,1
chủ_nghĩa_sinh_tồn,1,4,15,19,1
khuyếch,1,1,7,9,1
đẳng_thức,1,2,8,12,1
mùng_màn,1,2,7,9,1
rại,1,1,3,4,1
cổ_lai_hy,1,3,7,9,1
long_trời_lở_đất,1,4,13,19,1
tản_mác,1,2,6,8,1
mụ_mị,1,2,4,6,1
chôn_nhau_cắt_rốn,1,4,14,19,1
nhà_điều_hành,1,3,11,15,1
trùng_phùng,1,2,10,12,1
bầy_đặt,1,2,6,10,1
tây_phương_hoá,1,3,12,16,1
đồng_cân,1,2,7,10,1
"biểu_tượng_,",1,3,10,15,1
có_đi_có_lại,1,4,9,12,1
đoản_kỳ,1,2,6,8,1
đoản_hậu,1,2,7,10,1
ngữ_học_sinh_thái,1,4,14,18,1
dự_chi,1,2,5,7,1
thài_lài,1,2,7,9,1
hiện_tình,1,2,8,11,1
xuất_dương,1,2,9,13,1
yến_ẩm,1,2,5,9,1
điện_khí,1,2,7,10,1
chế_độ_nông_nô,1,4,11,17,1
quả_tình,1,2,7,9,1
cũ_càng,1,2,6,8,1
đồng_hồ_chính_xác,1,4,14,20,1
kến,1,1,3,5,1
trực_thăng,1,2,9,12,1
phân_quyền,1,2,9,12,1
niềm_riêng,1,2,9,12,1
gót_đầu,1,2,6,9,1
tại_ngoại,1,2,8,10,1
tâm_cảm,1,2,6,8,1
ngững,1,1,5,7,1
giả_nhời,1,2,7,10,1
bới_móc,1,2,6,9,1
chủ_nghĩa_quân_phiệt,1,4,17,22,1
xao_lãng,1,2,7,8,1
dây_dẫn,1,2,6,9,1
kiệm_ước,1,2,7,12,1
mân_mó,1,2,5,7,1
chiến_tranh_hạt_nhân,1,4,17,21,1
tự_tín,1,2,5,8,1
thường_vụ,1,2,8,12,1
nói_nôm_na,1,3,8,10,1
bách_nhật,1,2,8,11,1
xúc_xiểm,1,2,7,10,1
bại_liệt,1,2,7,10,1
suy_đốn,1,2,6,8,1
lưu_học_sinh,1,3,10,12,1
hươu_sao,1,2,7,9,1
vật_lực,1,2,6,10,1
gữ,1,1,2,4,1
chiêc,1,1,5,6,1
xúc_cảm_hoá,1,3,9,12,1
chế_hoá,1,2,6,9,1
xác_như_vờ,1,3,8,12,1
dây_cót,1,2,6,8,1
phỏng_sinh_học,1,3,12,14,1
đóng_tàu,1,2,7,9,1
khuê_phòng,1,2,9,11,1
ăn_trên_ngồi_trốc,1,4,14,20,1
mặt_dày,1,2,6,9,1
té_ngửa,1,2,6,9,1
hoạt_cảnh,1,2,8,10,1
thuỷ_vực,1,2,7,10,1
hú_hoạ,1,2,5,7,1
hản,1,1,3,4,1
tâm_thức_tác,1,3,10,14,1
bảo_tháp,1,2,7,9,1
sầu_đông,1,2,7,10,1
thắng_cảnh,1,2,9,12,1
trìu,1,1,4,5,1
trung_phần,1,2,9,11,1
sắm_vai,1,2,6,8,1
dích,1,1,4,5,1
phiên_bản_lý_thuyết,1,4,16,21,1
hủ_lậu,1,2,5,8,1
bởi_thế_lực,1,3,9,15,1
biểu_diễn_hoá,1,3,11,16,1
thế_tất,1,2,6,10,1
bổ_dưỡng,1,2,7,12,1
gián_điệp,1,2,8,11,1
ất_giáp,1,2,6,9,1
mỹ_lệ_hoá,1,3,7,11,1
chữ_số,1,2,5,9,1
để_chỏm,1,2,6,9,1
vô_ý_vô_tứ,1,4,7,12,1
chung_khảo,1,2,9,10,1
năng_nổ,1,2,6,9,1
đại_cán,1,2,6,8,1
lặng_lẽ_hoá,1,3,9,13,1
thực_hiện_thực,1,3,12,18,1
khoái_hoạt,1,2,9,11,1
xuất_xưởng,1,2,9,14,1
công_chiếu,1,2,9,12,1
của_ít_lòng_nhiều,1,4,14,19,1
cao_lanh,1,2,7,7,1
câm_điếc,1,2,7,10,1
manh_động,1,2,8,10,1
biến_âm,1,2,6,9,1
máu_xương,1,2,8,11,1
một_kiều,1,2,7,11,1
bạc_phận,1,2,7,10,1
mèn_mén,1,2,6,8,1
dây_cung,1,2,7,8,1
anh_minh,1,2,7,7,1
gia_pháp,1,2,7,8,1
lộ_tẩy,1,2,5,9,1
san_lấp,1,2,6,8,1
tiêu_dùng_hoá,1,3,11,14,1
âm_vật,1,2,5,8,1
hõm,1,1,3,4,1
dật_sử,1,2,5,9,1
tứ_giác,1,2,6,9,1
mật_lệnh,1,2,7,11,1
linh_hồn_hoá,1,3,10,13,1
uyển,1,1,4,6,1
cơ_động,1,2,6,9,1
chỉ_thực_tiễn,1,3,11,16,1
nấu_nung,1,2,7,9,1
kiển,1,1,4,6,1
ngơ_ngơ_ngẩn_ngẩn,1,4,14,20,1
thạch_sùng,1,2,9,11,1
trái_tính_trái_nết,1,4,15,20,1
không_chỉ_kiến,1,3,12,16,1
phê_bình_văn_học_sinh_từ,1,6,19,25,1
đương_cự,1,2,7,11,1
phiêu_du,1,2,7,8,1
thưởng_nguyệt,1,2,12,17,1
cước_chú,1,2,7,11,1
trung_gian_hoá,1,3,12,13,1
mỹ_vị,1,2,4,6,1
thầy_kí,1,2,6,9,1
tiết_tấu_hoá,1,3,10,15,1
lý_do_đó,1,3,6,8,1
luyện_kim,1,2,8,10,1
tịnh_tâm_viên,1,3,11,14,1
ngoại_văn,1,2,8,10,1
kiêu_sa,1,2,6,7,1
tiếng_anh,1,2,8,10,1
mạt_sát,1,2,6,8,1
sát_sạt,1,2,6,8,1
sao_băng,1,2,7,8,1
hành_xác,1,2,7,9,1
động_năng,1,2,8,11,1
tam_tòng,1,2,7,8,1
la_mã_hoá,1,3,7,9,1
chiếu_lệ,1,2,7,11,1
táng_đởm_kinh_hồn,1,4,14,19,1
đặng_mở_mang,1,3,10,14,1
quần_thể_tượng,1,3,12,19,1
chủ_nghĩa_vị_kỉ,1,4,12,16,1
hay_nôm_na,1,3,8,9,1
công_cụ_hoá,1,3,9,12,1
trang_trải,1,2,9,10,1
kiến_bò_miệng_chén,1,4,15,21,1
ép_lòng,1,2,6,8,1
hành_cung,1,2,8,9,1
gái_dương,1,2,8,11,1
hợp_lệ_hoá,1,3,8,13,1
hẫng_hụt,1,2,7,10,1
phấp,1,1,4,6,1
gia_cố,1,2,5,7,1
khoa_học_sinh,1,3,11,12,1
gió_bãi_trăng_ngàn,1,4,15,19,1
nhoè_nhoẹt,1,2,9,11,1
bất_như_ý,1,3,7,11,1
dắt_mối,1,2,6,10,1
ngôn_ngữ_học_thể,1,4,13,19,1
thổ_nhưỡng,1,2,9,14,1
gian_khó,1,2,7,8,1
nòng_cột,1,2,7,10,1
nhơ_bẩn,1,2,6,9,1
tiếp_thị_hoá,1,3,10,14,1
cuồng_sát,1,2,8,11,1
gông_cùm,1,2,7,9,1
hư_vị,1,2,4,6,1
làm_phản,1,2,7,9,1
lập_là,1,2,5,8,1
thành_thực_thể,1,3,12,17,1
khoa_giáo,1,2,8,9,1
cải_tà_quy_chánh,1,4,13,16,1
cao_chạy_xa_bay,1,4,12,13,1
vô_ước,1,2,5,9,1
phú_nôm,1,2,6,8,1
ngoại_động,1,2,9,12,1
khoi,1,1,4,4,1
nhàn_cư,1,2,6,8,1
tổng_luận,1,2,8,12,1
đứng_chân,1,2,8,11,1
lẹt,1,1,3,4,1
mai_mối,1,2,6,8,1
chườm,1,1,5,8,1
phó_tiến_sĩ,1,3,9,13,1
nguồn_cơn,1,2,8,11,1
viện_sỹ,1,2,6,9,1
hoạn_lộ,1,2,6,9,1
toàn_tòng,1,2,8,10,1
đi_phép,1,2,6,7,1
hoá_cáo,1,2,6,8,1
đuơng,1,1,5,6,1
riên,1,1,4,5,1
côn_đồ,1,2,5,8,1
chim_báo_bão,1,3,10,12,1
nắng_quái,1,2,8,11,1
mậu_dịch_viên,1,3,11,15,1
tiền_căn,1,2,7,10,1
đạo_đức_nữa,1,3,9,14,1
bể_ái_nguồn_ân,1,4,11,17,1
kà,1,1,2,3,1
hể,1,1,2,4,1
ngoại_lai_hoá,1,3,11,13,1
siêu_cường,1,2,9,13,1
không_thể_chế,1,3,11,16,1
đấu_tranh_sinh_tồn,1,4,15,19,1
tứ_vi,1,2,4,6,1
đệ_tứ,1,2,4,8,1
vị_từ,1,2,4,7,1
kỷ_vật,1,2,5,8,1
chủ_nghĩa_cơ_hội,1,4,13,18,1
nông_thôn_hoá,1,3,11,14,1
xà_lách,1,2,6,8,1
hồng_nhan,1,2,8,10,1
đạp_thanh,1,2,8,9,1
bãng,1,1,4,5,1
trà_sương,1,2,8,11,1
thông_tri,1,2,8,9,1
điện_văn_hoá,1,3,10,14,1
màng_tai,1,2,7,8,1
hợn,1,1,3,5,1
ngô_thắng_thống,1,3,13,18,1
ích_dụng,1,2,7,9,1
trước_tác_động,1,3,12,18,1
nhất_quyết_định,1,3,13,18,1
co_giãn,1,2,6,7,1
tổng_khủng_hoảng,1,3,14,18,1
hợp_tan,1,2,6,8,1
độc_thần,1,2,7,11,1
sõi,1,1,3,4,1
lông_hồng,1,2,8,11,1
tấc_đất_tấc_vàng,1,4,13,20,1
công_tích,1,2,8,10,1
cả_thể_chế,1,3,8,13,1
chính_thức_hoá,1,3,12,16,1
quảng_canh,1,2,9,10,1
giải_giáp,1,2,8,10,1
thảm_cảnh,1,2,8,10,1
định_tinh,1,2,8,9,1
tân_nam_kỳ,1,3,8,10,1
bỏi,1,1,3,4,1
doãn_công_hoá,1,3,11,14,1
gau_gáu,1,2,6,7,1
triềng,1,1,6,8,1
chọn_phối,1,2,8,11,1
đi_ngang_về_tắt,1,4,12,16,1
cung_độ,1,2,6,8,1
chủ_nghĩa_duy_lý,1,4,13,16,1
chuẫn,1,1,5,7,1
yêu_vì,1,2,5,7,1
liên_hợp,1,2,7,10,1
đầu_đảng,1,2,7,10,1
ngư_dân,1,2,6,8,1
long_trọng_hoá,1,3,12,14,1
tình_sử,1,2,6,9,1
uẩn,1,1,3,5,1
sửa_chữa_binh,1,3,11,15,1
sát_sườn,1,2,7,11,1
thẫn,1,1,4,6,1
tiền_khởi_nghĩa,1,3,13,18,1
chặt_chịa,1,2,8,11,1
chi_chút,1,2,7,8,1
triệt_phá,1,2,8,11,1
phùn_phụt,1,2,8,10,1
mê_đạo,1,2,5,7,1
măng_sông,1,2,8,10,1
tam_tài,1,2,6,7,1
văn_hoá_tiên,1,3,10,13,1
lưu_manh_hoá,1,3,10,12,1
kiêm_nhiệm,1,2,9,12,1
vào_khoảng_nguyên,1,3,15,18,1
chiêm_tinh_học,1,3,12,14,1
dìu_dắt,1,2,6,9,1
quan_phương_hoá,1,3,13,16,1
xục,1,1,3,4,1
tráng_niên,1,2,9,11,1
nẫu_nà,1,2,5,8,1
tiền_tố,1,2,6,10,1
tréo_ngoe,1,2,8,9,1
ngôn_ngữ_hình_thức,1,4,15,21,1
tiền_phương,1,2,10,14,1
thẩm_mỹ_đó,1,3,8,12,1
trung_sĩ,1,2,7,8,1
cùng_kỳ_lý,1,3,8,11,1
tu_thư,1,2,5,6,1
cộng_cư,1,2,6,9,1
vị_thế_hoá,1,3,8,12,1
hạch_lạc,1,2,7,9,1
bất_bằng,1,2,7,11,1
tự_cấp,1,2,5,9,1
thủ_bút,1,2,6,8,1
bàn_qua_bàn_lại,1,4,12,15,1
nhân_tố_động,1,3,10,15,1
thữ,1,1,3,5,1
cao_khiết,1,2,8,10,1
nhàn_lãm,1,2,7,9,1
dĩ_nông_vi_bản,1,4,11,14,1
hoả_tuyến,1,2,8,11,1
dư_địa,1,2,5,7,1
di_dời,1,2,5,7,1
bêu_riếu,1,2,7,10,1
bác_tạp,1,2,6,8,1
bóc_mẽ,1,2,5,7,1
lệ_luật,1,2,6,10,1
ý_nghĩa_tượng,1,3,11,16,1
dẫn_xác,1,2,6,9,1
dìa,1,1,3,4,1
huấn_lệnh,1,2,8,12,1
mỹ_nhân_kế,1,3,8,12,1
sao_chổi_hoá,1,3,10,13,1
qía,1,1,3,4,1
đăt,1,1,3,4,1
văn_học_sinh_thành,1,4,15,18,1
xoay_trần,1,2,8,10,1
cố_kết,1,2,5,9,1
đề_tựa,1,2,5,9,1
cây_đa_cây_đề,1,4,10,14,1
khí_sắc,1,2,6,9,1
sở_hữu_cá_nhân,1,4,11,17,1
chứng_nghiệm,1,2,11,15,1
vô_thời_hạn,1,3,9,13,1
sinh_lí_học_sinh_thái,1,5,17,20,1
kín_nhiệm,1,2,8,11,1
thổ_ti,1,2,5,7,1
danh_chính_ngôn_thuận,1,4,18,22,1
câu_nhạc,1,2,7,9,1
tuỵêt,1,1,5,7,1
đại_đoàn_kết,1,3,10,14,1
cộng_sản_nguyên_thuỷ,1,4,17,22,1
hước,1,1,4,7,1
cư_tang,1,2,6,7,1
choai_choai,1,2,10,10,1
chương_những_viên,1,3,15,20,1
cầy_hương,1,2,8,12,1
nói_nôm,1,2,6,8,1
ngồi_lê_mách_lẻo,1,4,13,18,1
chia_ngọt_sẻ_bùi,1,4,13,16,1
văn_công_trình,1,3,12,15,1
độc_quyền_hoá,1,3,11,16,1
đặng_thong_thả,1,3,12,15,1
địa_lý_tự_nhiên,1,4,12,17,1
mỹ_hoá,1,2,5,7,1
đạo_hữu,1,2,6,9,1
lạ_nhà,1,2,5,7,1
vĩnh_quyết,1,2,9,12,1
trái_ngang,1,2,9,10,1
hiền_nhân,1,2,8,11,1
yến_anh,1,2,6,8,1
phân_lượng,1,2,9,13,1
địa_tô,1,2,5,7,1
phàm_tục_hoá,1,3,10,13,1
thi_hứng,1,2,7,9,1
trạnh,1,1,5,6,1
dựt,1,1,3,5,1
dương_xỉ,1,2,7,10,1
công_sự,1,2,6,9,1
dây_trần,1,2,7,10,1
khỉ_độc,1,2,6,9,1
trọng_liên,1,2,9,11,1
quân_lệnh_như_sơn,1,4,14,19,1
thả_mồi_bắt_bóng,1,4,13,19,1
ngênh,1,1,5,6,1
dã_ngoại,1,2,7,9,1
già_mồm,1,2,6,9,1
toàn_thịnh,1,2,9,11,1
cấp_uỷ,1,2,5,8,1
kim_ngân,1,2,7,8,1
thẩm_âm,1,2,6,9,1
gờ,1,1,2,4,1
nghị_trình,1,2,9,11,1
su_su,1,2,4,4,1
sinh_hoạt_động,1,3,12,15,1
phân_tâm_học_hoá,1,4,13,17,1
be_bét,1,2,5,6,1
thú_vật_hoá,1,3,9,13,1
đơn_nguyên_hoá,1,3,12,15,1
ảo_giác_hoá,1,3,9,12,1
trọn_gói,1,2,7,9,1
tương_đối_luận,1,3,12,18,1
hùng_tâm,1,2,7,9,1
gát,1,1,3,4,1
chạy_ăn,1,2,6,8,1
từ_hải,1,2,5,8,1
kì_khu,1,2,5,6,1
lân_bang,1,2,7,8,1
duy_danh_luận,1,3,11,13,1
khiêm_cung,1,2,9,10,1
âm_trạch,1,2,7,9,1
bốc_vác,1,2,6,9,1
học_gạo,1,2,6,8,1
tập_trung_tư_bản,1,4,13,17,1
khổ_não,1,2,6,9,1
cúm_gà,1,2,5,7,1
ngợi,1,1,4,6,1
giềng,1,1,5,7,1
thuận_thành,1,2,10,13,1
di_hận,1,2,5,7,1
nhượng_địa,1,2,9,13,1
nềm,1,1,3,5,1
hoạ_phẩm,1,2,7,10,1
sáng_nghiệp,1,2,10,13,1
phiếm_thần_luận,1,3,13,19,1
chuyên_trang,1,2,11,12,1
phạm_huý,1,2,7,9,1
văn_nghệ_sỹ,1,3,9,13,1
cầm_sắt,1,2,6,10,1
lên_gân,1,2,6,8,1
thuẫn,1,1,5,7,1
cắc_cớ,1,2,5,9,1
nhiệp,1,1,5,7,1
tự_dạng,1,2,6,9,1
hở_hang,1,2,6,8,1
phòng_the,1,2,8,9,1
dờ,1,1,2,4,1
khiện,1,1,5,7,1
nức_lòng,1,2,7,10,1
đơn_tính,1,2,7,9,1
hùn,1,1,3,4,1
phát_vãng,1,2,8,10,1
xã_hội_học_hoá,1,4,11,16,1
kim_bảng,1,2,7,8,1
hợp_lệ,1,2,5,9,1
hậu_đài,1,2,6,9,1
nham_thạch,1,2,9,10,1
vốt,1,1,3,5,1
nủa,1,1,3,4,1
trái_đào_tiên,1,3,11,14,1
cá_tính_hoá,1,3,9,12,1
trang_chu_hoá,1,3,11,12,1
đầu_lĩnh,1,2,7,10,1
lê_được,1,2,6,10,1
nguỵ_quân,1,2,8,10,1
thẩm_tra,1,2,7,9,1
cò_bợ,1,2,4,7,1
đơn_chất,1,2,7,10,1
dụng_tâm,1,2,7,9,1
cao_đẳng_tiểu_học,1,4,14,19,1
nát_bàn,1,2,6,8,1
lễ_nghi_hoá,1,3,9,12,1
lơn,1,1,3,4,1
chính_đại_quang_minh,1,4,17,19,1
đam,1,1,3,3,1
vun_quén,1,2,7,8,1
dùng_dắng,1,2,8,11,1
đĩ_rạc,1,2,5,7,1
đăm,1,1,3,4,1
dụt,1,1,3,4,1
đẻo,1,1,3,4,1
phê_bình_thường_xuyên,1,4,18,24,1
hư_văn,1,2,5,7,1
mỹ_nghệ,1,2,6,9,1
thiên_táng,1,2,9,11,1
tiêu_bản,1,2,7,9,1
tí_tị,1,2,4,6,1
lố_bịch_hoá,1,3,9,13,1
đướng,1,1,5,8,1
ếu,1,1,2,4,1
khâc,1,1,4,5,1
đạp_bằng,1,2,7,10,1
tân_truyền_thống,1,3,14,19,1
quyết_sinh,1,2,9,11,1
kếp,1,1,3,5,1
khổn,1,1,4,6,1
hàn_thực,1,2,7,10,1
vong_quốc,1,2,8,10,1
nằm_lòng,1,2,7,10,1
máy_bay_trực_thăng,1,4,15,19,1
lử_cò_bợ,1,3,6,11,1
bá_quyền_hoá,1,3,10,14,1
hàm_số,1,2,5,8,1
tân_còn,1,2,6,8,1
sồn_sồn,1,2,6,10,1
nói_nhăng_nói_cuội,1,4,15,20,1
sửa_sai,1,2,6,8,1
cua_đồng,1,2,7,9,1
thiên_kinh_vạn_quyển,1,4,17,21,1
nửa_dơi_nửa_chuột,1,4,14,21,1
chung_lưng_đấu_cật,1,4,15,20,1
song_hành_động,1,3,12,15,1
thể_hiện_tượng,1,3,12,19,1
đận,1,1,3,5,1
sinh_sát,1,2,7,8,1
mơn_trớn,1,2,7,10,1
kiểm_dịch,1,2,8,11,1
sáng_lập_viên,1,3,11,15,1
thay_da_đổi_thịt,1,4,13,16,1
liên_danh,1,2,8,9,1
thống_mạ,1,2,7,10,1
hưởng_dương,1,2,10,15,1
tham_tán,1,2,7,8,1
tiến_thân,1,2,8,11,1
tố_tụng_hình_sự,1,4,12,18,1
tinh_diệu,1,2,8,10,1
dấu_gạch_nối,1,3,10,15,1
hàng_không_vũ_trụ,1,4,14,18,1
thông_tin_hoá,1,3,11,13,1
ám_muội,1,2,6,9,1
thẳng_cánh_cò_bay,1,4,14,18,1
phịa,1,1,4,5,1
phim_nổi,1,2,7,9,1
bi_ký,1,2,4,5,1
lý_thuyết_xác_suất,1,4,15,21,1
trâm_anh,1,2,7,8,1
gẫn,1,1,3,5,1
lỡ_cỡ,1,2,4,8,1
tuyên_bố_nguyện,1,3,13,18,1
nhân_ảnh,1,2,7,9,1
hào_chỉ,1,2,6,8,1
làm_thân_sĩ,1,3,9,12,1
cửa_chớp_hoá,1,3,10,15,1
côn_trùng_học,1,3,11,14,1
tẩy_não,1,2,6,9,1
xuớng,1,1,5,7,1
sứt_sẹo,1,2,6,9,1
thay_đổi_động,1,3,11,15,1
hế_thống,1,2,7,11,1
tỉnh_lỵ,1,2,6,8,1
chế_tạo_máy,1,3,9,13,1
thôn_trưởng,1,2,10,14,1
tân_siêu_thực,1,3,11,15,1
phản_ứng_dây_chuyền,1,4,16,22,1
phá_vây,1,2,6,8,1
hiện_tượng_lời_văn,1,4,15,23,1
phọt,1,1,4,5,1
đương_sự,1,2,7,11,1
báo_hình,1,2,7,9,1
cao_đàm_khoát_luận,1,4,15,19,1
chủ_nghĩa_thần_bí,1,4,14,19,1
vị_ngã,1,2,5,7,1
nhà_sản_xuất,1,3,10,14,1
đỏ_au,1,2,4,5,1
cảnh_vệ,1,2,6,9,1
nghiêm_ngắn,1,2,10,13,1
phối_khí,1,2,7,10,1
thâu_thái,1,2,8,10,1
diển,1,1,4,6,1
lâm_viên,1,2,7,9,1
tưởng_tượng_và,1,3,12,19,1
phẩn,1,1,4,6,1
lễ_lạt,1,2,5,8,1
chuyện_vãn,1,2,9,12,1
gũi,1,1,3,4,1
thợ_điện,1,2,7,11,1
đại_tư_bản,1,3,8,11,1
lắt_lẻo,1,2,6,9,1
phục_chế_hoá,1,3,10,14,1
vuông_góc,1,2,8,10,1
hung_hiểm,1,2,8,10,1
vô_nguyên_tắc,1,3,11,15,1
nguyễn_triều,1,2,11,15,1
đớn,1,1,3,5,1
tân_kỳ,1,2,5,7,1
nghỉ_dưỡng,1,2,9,13,1
hoài_cảm,1,2,7,9,1
chính_giới,1,2,9,12,1
ruộng_rẫy,1,2,8,12,1
lời_toà_soạn,1,3,10,14,1
xích_xiềng,1,2,9,12,1
mẫu_mã,1,2,5,8,1
tĩnh_mạc,1,2,7,9,1
chi_hội,1,2,6,8,1
ăn_xổi,1,2,5,8,1
mị_châu_hoá,1,3,9,12,1
trự,1,1,3,5,1
khí_quan,1,2,7,8,1
quá_trình_hoá,1,3,11,14,1
óng_chuốt,1,2,8,11,1
soắn,1,1,4,6,1
ma_chê_quỷ_hờn,1,4,11,15,1
tính_cách_viên,1,3,12,15,1
minh_nho_giáo,1,3,11,12,1
bóng_thỏ,1,2,7,9,1
cân_đo_đong_đếm,1,4,12,15,1
ngót_nghét,1,2,9,11,1
ằng_ặc,1,2,5,9,1
đặc_trị,1,2,6,9,1
tàn_lực,1,2,6,9,1
khắm,1,1,4,6,1
quân_huấn,1,2,8,11,1
kiến_lửa,1,2,7,11,1
xương_xương,1,2,10,14,1
bất_khả_thể,1,3,9,14,1
song_biên,1,2,8,9,1
đầu_cơ,1,2,5,8,1
trái_nghĩa,1,2,9,11,1
luật_hoá,1,2,7,10,1
qui_phạm_hoá,1,3,10,12,1
học_sinh_thái,1,3,11,13,1
linh_vị,1,2,6,7,1
bạng,1,1,4,5,1
muối_tiêu,1,2,8,11,1
thô_vụng,1,2,7,9,1
nội_chính,1,2,8,11,1
cô_nhi,1,2,5,6,1
thồng,1,1,5,7,1
không_thể_chế_hoá,1,4,14,20,1
dẫn_truyền,1,2,9,13,1
bằng_sắc,1,2,7,11,1
khăn_san,1,2,7,8,1
cu_cu,1,2,4,4,1
tập_hợp_con,1,3,9,13,1
phong_thổ,1,2,8,10,1
dưỡng_khí,1,2,8,12,1
chân_lý_hoá,1,3,9,12,1
phản_ứng_hoá_học,1,4,13,18,1
phân_loại_học,1,3,11,14,1
liêng,1,1,5,6,1
quí_trọng,1,2,8,10,1
buồng_giấy,1,2,9,13,1
cơ_hữu,1,2,5,8,1
phướn,1,1,5,8,1
mốc_xì,1,2,5,8,1
đờm,1,1,3,5,1
công_du,1,2,6,7,1
xỏ_ngọt,1,2,6,8,1
bất_túc,1,2,6,9,1
khởi_nguyên_tối,1,3,13,18,1
vận_văn,1,2,6,9,1
nóng_nẩy,1,2,7,10,1
thuỷ_lợi,1,2,7,10,1
làm_dấu_thánh,1,3,11,15,1
bải_hoải,1,2,7,9,1
bêu_nhuốc,1,2,8,11,1
bảo_chứng,1,2,8,11,1
thu_thanh,1,2,8,8,1
thông_cáo,1,2,8,10,1
dùi_cui,1,2,6,7,1
đại_quy_mô,1,3,8,10,1
phát_nguyện,1,2,10,13,1
hiền_thần,1,2,8,12,1
thành_thực_tiễn,1,3,13,18,1
miệt_vườn,1,2,8,13,1
